,video,letter,handedness,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,y0,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20
10,vid3,A,Right,0.13937532935183558,0.3331352099069032,0.5926826804848059,0.8223074389601265,1.0,0.5333905673634288,0.45575783857368696,0.41597016072369575,0.45933569734761986,0.3610619401018795,0.2665098585982786,0.26353438433163534,0.34431132531178643,0.19729031266467592,0.1140200685051818,0.13238516599332514,0.21692045055331108,0.06167025294220973,0.0,0.02010089144563499,0.0730585807131565,1.0,0.8776870795134997,0.5954764419984122,0.3834122580353666,0.2731019882140068,0.18058430814842863,0.0,0.2821377011934448,0.3529395058833148,0.18029256286185774,0.025699188233800713,0.36328850295510434,0.3717125405291433,0.2198477158452545,0.09718001071453929,0.3666110858905869,0.36408779037369643,0.2585104208576365,0.15800051206031124,0.3261619788764364,0.35561943161305454
11,vid3,A,Right,0.15872834323407273,0.3604792062892265,0.6070641579566273,0.8250250494785198,1.0,0.5211929486392355,0.4502037084234226,0.42252217334735487,0.465477685948273,0.353632168990267,0.2668077522929741,0.27602615461209296,0.34930831500256054,0.1954612481384186,0.11829720086779205,0.14477918801060635,0.22369081811176028,0.06088258759656431,0.0,0.024309377838500297,0.07135794177989736,1.0,0.8607820335626715,0.5713850938078696,0.3562447621686649,0.2508872632838161,0.1911358575174707,0.0,0.2827058214271232,0.3730757305929901,0.1914640667874184,0.03633259722090807,0.36380540273854095,0.379770016963815,0.23275929799543127,0.10619153904380854,0.37361429792784634,0.3828314026574391,0.2809750138549087,0.1715108862410619,0.3354588086806072,0.3709153363701491
12,vid3,A,Right,0.13483552102695462,0.335132822134669,0.5996047789003093,0.824742789562855,1.0,0.5299939360867503,0.4552989298083896,0.41389155206926365,0.4539641870606165,0.35693233732953356,0.2646648494722064,0.2622267472461102,0.3404968669781543,0.19287126182402597,0.11357663328105215,0.1308908981695868,0.21267960521439352,0.058312103038577,0.0,0.017860720908447668,0.068127196573944,1.0,0.8917402030418499,0.6013731934007577,0.38247832124584513,0.27101625527132917,0.18726242031178447,0.0,0.28329533222995107,0.36498922422499913,0.1849967669399354,0.02884859168078287,0.3673000814761709,0.38341733902887654,0.22603009704857976,0.09798454027327165,0.3717540830349404,0.3781107966736059,0.27098393558949463,0.15809434420854232,0.3300942315264083,0.3666829502541135
13,vid3,A,Right,0.16336415926270081,0.3663156045083968,0.618568011391784,0.8297810531564377,1.0,0.5321273581535595,0.43877270134134955,0.41199044477003705,0.46829627220304737,0.3620379999326311,0.25747167448024555,0.2665464181511608,0.34757245538042736,0.2033711064143579,0.11157194217515361,0.13620010972122784,0.22481255241741782,0.07208109673168482,0.0,0.022741301417343377,0.07855344769028662,1.0,0.8802187588826349,0.5961790023774135,0.3647499346152388,0.23080124553418332,0.20371471123926024,0.0,0.27717141131909284,0.3835687506037782,0.2135525206173521,0.05462888766223293,0.382357659891713,0.41466790646027146,0.2575007191788231,0.12786924504323535,0.40361322295143276,0.4274119908262128,0.29971581994204155,0.1808100170525171,0.3650245399022688,0.4215428918678493
14,vid3,A,Right,0.1383372315171822,0.32872138623508373,0.5897381866031602,0.8184218611576897,1.0,0.5345177610660418,0.4553655947625529,0.41393362525857175,0.45650644406803126,0.36155107465187664,0.26356250257943964,0.26235112129469634,0.3429890448332268,0.1962624383582164,0.11230143227958266,0.13072239813970266,0.21491072245491466,0.061364350517296384,0.0,0.018479596932666854,0.06991793615130791,1.0,0.883508787977031,0.5933173718369705,0.3758421619870332,0.2700107305194909,0.1824000246197141,0.0,0.2866912279659436,0.36339510131803093,0.18102627876654379,0.030428855330755813,0.3691743227494921,0.38129376170211127,0.221097214317817,0.10371011825370145,0.3748360021431119,0.3739824332355882,0.26290755831634494,0.16277029058742595,0.3319241823936132,0.3621730915500739
15,vid3,A,Right,0.1440427857989745,0.34058759271674294,0.597840769146681,0.8212938938787866,1.0,0.5262401446228848,0.4550358264669533,0.41516188006692545,0.4565393663051349,0.35465750622716447,0.26632650643105094,0.2627381264526365,0.33928138702205307,0.1928756149492135,0.11577387800469081,0.13249573525642572,0.21441834423439757,0.06063563872104324,0.0,0.01830642749084122,0.06718545052193078,1.0,0.8702808402107233,0.5833505600730655,0.364980717051066,0.26089196545568544,0.1793181191593635,0.0,0.28068096539288145,0.35825196315642127,0.18577862557228791,0.0313787814113011,0.3636284091114728,0.37491502835226853,0.2311603513190431,0.10148206733650475,0.3722182895816723,0.3741997017343477,0.27896226545643055,0.16805172492711012,0.3340818005792868,0.3662067783583893
16,vid3,A,Right,0.14406760609075478,0.3396951713272734,0.6000698462852753,0.8215708427354353,1.0,0.523112309917379,0.456912181465454,0.4162020900547618,0.457085199243747,0.3523953374684215,0.268744217128716,0.2688178323362954,0.34293611390168094,0.18846066192855093,0.11373990380652337,0.13332000618896714,0.21513350139935017,0.05428438304064309,0.0,0.01973438575162229,0.06537867971345611,1.0,0.8603621929675752,0.5687997429943031,0.3577874659329522,0.2554747839225473,0.15853398146613581,0.0,0.27973653875101573,0.33559205254628305,0.16168551599562883,0.025559381631086914,0.35090096440127905,0.3493079287517304,0.20879801398369907,0.09934947062082992,0.3596576645888854,0.348818332030421,0.25692554545831703,0.1538734724810368,0.3122247783293283,0.33552688883004844
17,vid3,A,Right,0.16552465076976466,0.3564092961126454,0.6105451684482537,0.8278563175756661,1.0,0.5280374463718946,0.43236614976760157,0.40420371929137283,0.4578481837933788,0.36012184750499665,0.2525479416557624,0.2621948386581724,0.3444714601088038,0.1996784658495658,0.10797121570271495,0.13414480662690587,0.22049322697396906,0.06780867529282379,0.0,0.021663693295551633,0.07704561134567746,1.0,0.8769939193855235,0.5791957236218341,0.36723534628477006,0.2542904874883413,0.19585560881458763,0.0,0.2852896439286953,0.38018913991412706,0.20533081701012207,0.053118545949146015,0.38511872507433376,0.40792247564722367,0.2514482678530068,0.1340651325751367,0.4058226827767918,0.41874390819019924,0.2985719051570699,0.19993520639142667,0.37515456511039874,0.41606045860761875
18,vid3,A,Right,0.13962784238190729,0.3325725127556772,0.5970816075199603,0.8189920084145568,1.0,0.5234328998701612,0.4600971712387386,0.4192033401321087,0.45880934109066784,0.3532916212736783,0.26847750322397446,0.2688219510483773,0.3405973112394029,0.18946543941182564,0.1149410952429028,0.1345418481011489,0.2128621568636508,0.05592064238859389,0.0,0.020196608002759103,0.0676092131654733,1.0,0.8668966130648271,0.5769435353844518,0.3546068631631451,0.2542285459661716,0.1707410866340713,0.0,0.29378420964972635,0.36189503910483967,0.1737579886099361,0.024949881800400947,0.36329045709367636,0.3678255110573959,0.21883363024933095,0.10314539117483687,0.37198713102410297,0.36670760706633915,0.26072843391417255,0.156995750744034,0.32370710741034314,0.35272726717818187
19,vid3,A,Right,0.17548714623713652,0.37938107212082073,0.6260715381788364,0.8323574971070656,1.0,0.5348917118445332,0.43778462482771513,0.41098000364524667,0.4655948901666697,0.3649897109285263,0.25919058877562823,0.266290282856627,0.34587212099145587,0.2070669764984034,0.11318063989871849,0.13862800428721983,0.22568174435723076,0.07385786184515214,0.0,0.02378736858010814,0.07798842997007398,1.0,0.8738758547994385,0.5922477989483759,0.3585539680784494,0.22451785731686288,0.20009795161647706,0.0,0.27251287839213606,0.38216700157476713,0.2102165823782839,0.056849432011960944,0.38103793125508134,0.41356786644686866,0.2556416445195181,0.13113717505335015,0.4058704877965081,0.43022726723887017,0.30036024333689637,0.18356226134355555,0.3696749929777334,0.4275376226142829
20,vid3,A,Right,0.13910631709915458,0.33388320144832134,0.5994799638272098,0.820240925056001,1.0,0.5203844201488741,0.458693975485897,0.419872214585573,0.4598586547453438,0.3520840269553588,0.2703085645611725,0.2695945583541755,0.3418911285362058,0.1895370942359335,0.11616362251263883,0.13519927249122304,0.21513250415512405,0.056749561359213184,0.0,0.02160873759451386,0.07113398349052007,1.0,0.8663238883754152,0.5781681196979348,0.3602516307581885,0.2588617152856212,0.1653724799705217,0.0,0.2916899330669867,0.3532570850281969,0.16635065110266364,0.02235735531864454,0.3615493829073927,0.35885106258505245,0.2121649038048041,0.09605090419161938,0.3688488840204689,0.35954283324288727,0.2561038009621484,0.15783241992247105,0.3259868264513541,0.3521592893077011
21,vid3,A,Right,0.14362854433870254,0.3383166479663775,0.5989915427602713,0.8195157123180118,1.0,0.5212360121384346,0.45789620388658114,0.41806735907543596,0.45730732136695945,0.3519240831651213,0.26582595962367594,0.26791666100677286,0.3392637066780408,0.1895170435250362,0.11409715637879088,0.13499167316422475,0.21306202066359312,0.057098023021731274,0.0,0.022309943029772853,0.06984750887697745,1.0,0.859361386684865,0.5743626407763791,0.35710456391758677,0.25951673361296934,0.16807340976968724,0.0,0.29673257674508946,0.3638400217130175,0.17209062149827192,0.026227530137759296,0.36434079118541673,0.36656303701293397,0.22007062367044078,0.10348758839610908,0.372332941894916,0.3669497784582847,0.26598164582331163,0.1651492195475255,0.33029952301165794,0.35854335482161875
22,vid3,A,Right,0.13540950080243042,0.33528153351708684,0.5987808415320152,0.8226849459926676,1.0,0.527153305378732,0.4620810185739201,0.4226602659602849,0.46269220069257794,0.35599168168730616,0.2704334309921922,0.2709785215650566,0.34315949207439406,0.1917566056963008,0.11744544538126588,0.1356465301169952,0.21189125239966106,0.05628320908049533,0.0,0.02054634653180771,0.06702868438959407,1.0,0.866671903317215,0.5834854464269978,0.3667398999915793,0.2582376611058805,0.18469963856231747,0.0,0.29412815534487585,0.3784942946982395,0.18740579740733576,0.026992830213065675,0.36559494478996424,0.38064168407200205,0.22864877226292715,0.09946531767067111,0.3723811216861957,0.3817777181099405,0.26890062759298516,0.16148002540573345,0.3319038437812853,0.3698107386005479
23,vid2,A,Right,0.24392576148624054,0.4545614701115125,0.6756053391470981,0.8497202518871374,1.0,0.46502778279905016,0.4407405665074154,0.4410425057487092,0.44506625930813604,0.2988197282149089,0.2665491231761238,0.3092404379963688,0.350159617028852,0.1560675455158148,0.12519280085780096,0.17907239437338315,0.22291550830713508,0.032961917664604545,0.0,0.05733965401040871,0.09175963030512664,1.0,0.8158272479834748,0.5250824664073117,0.22900433815193688,0.058910746472054104,0.13062222934002407,0.0,0.3171253200230439,0.3795918163073289,0.13046634206524504,0.013207044251225783,0.37803294355953854,0.3721841123248446,0.18949886967823829,0.05547121701807106,0.35885473085441055,0.37744998817406883,0.25541916809208065,0.1510256678314653,0.33458580695483386,0.3830159609291994
24,vid2,A,Right,0.23522589403965016,0.44488114744227325,0.6756643667788321,0.8441995468252327,1.0,0.5368673734832476,0.42199003551374936,0.4289604585847032,0.4927841630824891,0.35288886443934836,0.2709270529431206,0.2939175703060077,0.3750434497946975,0.18796441755755075,0.12616594736086767,0.16032407739286694,0.2452039906400698,0.06500238929334351,0.0,0.045540800479540365,0.10593897233165529,1.0,0.8359863707809483,0.5596509421154341,0.2645848283534634,0.08324581576620203,0.03661191677708667,0.0,0.3159636581669055,0.3669265302231688,0.05941923548779919,0.0018280683177603646,0.3972604972593418,0.37519761088389786,0.11059173704867242,0.02524818193860249,0.34324211011078587,0.3639568476839447,0.17553871275104474,0.0921550697121267,0.28898747711303857,0.3377676025853755
25,vid2,A,Right,0.22883985712674013,0.43982324738717726,0.6667458530210827,0.8429725996902576,1.0,0.5165932782182854,0.416979161283097,0.41618004802078773,0.47733777344937217,0.34549806142910405,0.2619117260117757,0.28400976380081944,0.3628253362402461,0.19039751662025914,0.12376588029272867,0.1548831653734328,0.23272122169260664,0.06640887565802871,0.0,0.04200763230894442,0.09933627335563033,1.0,0.8588612831651554,0.5809191087393848,0.31391933695325436,0.1644141186973512,0.12869211335091352,0.010339194173810498,0.31851176407310483,0.40675050594110074,0.1266152666030617,0.0,0.361332326645427,0.3804526275258098,0.15910507992009498,0.024257626314366114,0.31924305380317913,0.3670063065445103,0.2143825005202673,0.08373920885188317,0.2801284029754263,0.3587775377231494
26,vid2,A,Right,0.3141889748245843,0.5069398377707378,0.7009904556771013,0.860869112526794,1.0,0.4252404395257026,0.43373939199213657,0.4568514665469925,0.4443925372462788,0.25227475144151235,0.267635740968484,0.34199649168549073,0.34737454689558583,0.10855268470854801,0.10987075420109414,0.19799343387963517,0.20889930525912612,0.0028609967374174836,0.0,0.08458098080521644,0.09129405005549159,1.0,0.7285008184254509,0.41913516053884603,0.15746328139615862,0.0,0.11236220212638204,0.03954402656612531,0.31174966850126395,0.33415709045523145,0.16763728201351588,0.09696964012560859,0.39557191047951373,0.36914814915927363,0.2771399778012669,0.18515391473334974,0.4227815210202105,0.4208587697306021,0.38820281542374807,0.3124316757531181,0.438574209574196,0.4517681691203798
27,vid2,A,Right,0.21522767461767903,0.4312199911732211,0.6596019359673468,0.8381256127650626,1.0,0.5235355840632211,0.41570344688678323,0.4129442639266133,0.4752220764256877,0.3534805055552429,0.2652817312334683,0.2823352606121282,0.3633929338376643,0.19566895432290016,0.12252346649526523,0.1539476139557891,0.2394928008435794,0.06991801166438098,0.0,0.03986904969950446,0.09712307728763155,1.0,0.8644571078354883,0.5813646140523641,0.30127913314271804,0.13293292176753163,0.11309046226254213,0.005247524373716835,0.31416308096908163,0.4025068440498896,0.11703229674777514,0.0,0.3695702377603905,0.3866942046093571,0.1464820969480279,0.022086595125196232,0.3256513399277552,0.3692805095029459,0.20064618059030068,0.07238535348156118,0.2751315102533401,0.3480367236103161
28,vid2,A,Right,0.3528741485535536,0.5552187159844608,0.7302017132000277,0.8681951595283923,1.0,0.39456226404593064,0.4987232092039967,0.5021747788751769,0.44196189710129336,0.22115126885882203,0.3488488534442403,0.4008721803605033,0.3520469544499083,0.09499931138058355,0.19618286824787393,0.2701631044274949,0.22024140497504044,0.0,0.07775486318629965,0.15734764007378596,0.11334732314932867,1.0,0.7257135992075752,0.412493073637652,0.15770836704571645,0.0,0.1533728013396688,0.10130295295957946,0.3562274127033163,0.3621563482256253,0.2192809700339821,0.16326248216308456,0.4361116627682893,0.4084586208080184,0.3406253218000206,0.25625027582858906,0.4797333411791243,0.4679396769005203,0.4525902756324443,0.3681372314655447,0.4917904217603013,0.5010430917810436
29,vid2,A,Right,0.22978338516430305,0.4414650786475335,0.6693667232301939,0.8454275543884437,1.0,0.5257157330655842,0.4224994112698474,0.4141060501772248,0.4719236672550182,0.35635219011402813,0.2613983836612428,0.27899834852673594,0.3583067742206614,0.20282302733752372,0.12227414153300031,0.1538197039463472,0.23220092697550201,0.07273403254030814,0.0,0.03773885217686287,0.09280242367520572,1.0,0.875986537346807,0.5859519889286522,0.31317802509219245,0.14695752625399033,0.13529124217417224,0.00260124651749633,0.31802462978529444,0.4262774409729046,0.12279985037826555,0.0,0.3613486681849034,0.3928575852108989,0.15339757764723952,0.021054180903576553,0.3219588061308579,0.36744563000493785,0.20254216574983444,0.06680379239901771,0.2716980415406745,0.3526756445212187
30,vid2,A,Right,0.32865819069929225,0.5066457136231769,0.6982681948009689,0.8382599166449531,1.0,0.4900327386109902,0.4316860758673052,0.45018476245806377,0.47915463071819236,0.301571166584176,0.2609394460367705,0.31689367182347583,0.3672386988833216,0.14765250694729284,0.11175872167318489,0.18054726839552132,0.2388853911740395,0.021315628385597505,0.0,0.07024277188568664,0.1265501906843317,1.0,0.8759885261232562,0.5835415509781952,0.34115754665604797,0.19112055226975813,0.0,0.2423286985355892,0.4868234827678403,0.48258705951749503,0.008135308372103554,0.27377453178898836,0.5522457346708346,0.5042703844599036,0.10760190134380963,0.3046261734980547,0.5468537661425925,0.5051993488434955,0.23172882604999331,0.34750786076699103,0.533909446798685,0.5433610328908698
31,vid2,A,Right,0.3200304778849037,0.5149470281172338,0.7091684801730351,0.8631500655603136,1.0,0.4186189691136422,0.4482448661990536,0.46714686917014214,0.4431106926579537,0.24464231506297232,0.27994372038485366,0.3529859541240293,0.34674192086502464,0.10465393347522953,0.12027223188201812,0.20880946243741727,0.20897783890189173,0.0,0.00863358318747916,0.09117102086919406,0.08792897421255559,1.0,0.7320676654415402,0.4142916452935864,0.1546540553365604,0.0,0.11379613866859922,0.04489025451311973,0.31969882066381833,0.34037133809027104,0.17052161544022387,0.10883093434304207,0.40489070582100506,0.3810408827713051,0.28365207497793743,0.19613153924277404,0.43563736364901395,0.4312654002683974,0.39513689590763496,0.3205160803779344,0.44918690180243537,0.4607948349447696
32,vid2,A,Right,0.27779686087499267,0.513676043743254,0.7099451858955298,0.8592487146731043,1.0,0.4073905058100454,0.5165940611742723,0.49808512315971576,0.442120491143279,0.23208654735742382,0.3496165156990858,0.3817229860814328,0.34507445959134186,0.09869979190753328,0.19024147710501077,0.24581694512984506,0.20036435521124854,0.0,0.06677979452412675,0.12989249030890054,0.08759107692771213,1.0,0.7374190189366305,0.41371003946949997,0.15197721618436558,0.0,0.11410473446940646,0.08278447034175723,0.3635126919695468,0.3610653335578044,0.1601551344644182,0.1264623356216914,0.4288498350761019,0.3951634274241319,0.2764961621678919,0.20959878910317564,0.4607764829121383,0.44063191729487394,0.37798265960829797,0.34631025645822033,0.48566050618230794,0.4701861862985341
33,vid2,A,Right,0.29966582521142887,0.49403058574245656,0.6877719950761455,0.8439967543033016,1.0,0.46848172759614665,0.4318840555752376,0.45042155588389976,0.47309266673464984,0.3001138115304887,0.2605182679611846,0.32022787377902806,0.36467990864357713,0.15489378388331335,0.12181856271675875,0.18022925617223587,0.2262765190732896,0.04221203439066439,0.0,0.0671613044515782,0.1130003129498525,1.0,0.8040201458215983,0.5341404638589327,0.23181015911260985,0.09921982476306715,0.11775603234183715,0.0001023975301339961,0.3185703651401982,0.40768552647549205,0.1348383828780808,0.0,0.3700079325205913,0.3945549690609151,0.1976317424076459,0.04289272834743162,0.3365810573211979,0.3927743793488419,0.2858916495096004,0.16440289839497038,0.3368989593780543,0.3959244655694411
34,vid2,A,Right,0.32884609923778696,0.5216844741447301,0.7008801691009231,0.8373990931749699,1.0,0.5136730391829074,0.44249470709033323,0.4570117852707213,0.48694356729091093,0.32148607917975636,0.263925433014906,0.3136305624296389,0.36597171069169715,0.15881254574331505,0.1111007878089886,0.17469075130855488,0.23342009705270741,0.02776338694922039,0.0,0.05935720607127065,0.109567057720621,1.0,0.9170161552035466,0.6273925388103344,0.3877657945856779,0.2257410071176969,0.018435310116691046,0.26204733353745263,0.5194010854033738,0.5345115382124691,0.0,0.2894608957779045,0.5790353474305278,0.5416187784359778,0.08702489295203264,0.3103993883025708,0.5584786154475248,0.5259418304069612,0.20880100222690592,0.3341773280467784,0.5230466142279457,0.5355080414620199
35,vid2,A,Right,0.22984442841740793,0.44474790992137825,0.6657833853377453,0.8412486647126768,1.0,0.5221301293548093,0.41511298134375835,0.40737270886778,0.46747532262840125,0.35409251011783877,0.2606217966060906,0.276199535302736,0.3571566668524414,0.20023766649686553,0.12155369683994142,0.1494703842247492,0.2322464809329758,0.07344376966314331,0.0,0.037677335395182705,0.09715656470136508,1.0,0.8645441807387291,0.5867885981728846,0.31383048315170176,0.15988992734048854,0.13816904634649158,0.008513606375712201,0.3152937850425825,0.41719250746508896,0.12916471484082387,0.0,0.35285262356347336,0.38302190103365946,0.15598104785705,0.015585578706904201,0.306054615354455,0.3557724174506644,0.20332632395700273,0.05933564319454218,0.25393519043973345,0.33665704339141006
36,vid2,A,Right,0.27034688189619654,0.4602571119946745,0.6753920502674604,0.8433498036073053,1.0,0.494349410007082,0.4189543129692159,0.4335202845825269,0.4896432125572288,0.3244398105192228,0.2564909494976549,0.2978926622786087,0.37216151709326767,0.17437325984239693,0.12190971569026532,0.16299194270937956,0.23629227881066836,0.059699198734810874,0.0,0.05339383652517961,0.11108021827630027,1.0,0.8297794687699175,0.5546503109274336,0.26830829798898165,0.14438839128054556,0.12109121566664342,0.01793371072072,0.3283464557929878,0.3921742976560152,0.13176385744311472,0.0,0.3742015376650213,0.3736592290188271,0.17519712262118511,0.03824656966446962,0.33017281873633514,0.36710276129771585,0.23855465888271846,0.12521862829247254,0.30376046377580157,0.3619107322252484
